"","day1","day2","day3","day4","date","stormy","mixed","price","qty","rainy","cold","windspd","windspd2","pricelevel","totr","tots"
"928",0,1,0,0,920128,0,1,-0.00706749931334727,8.37064792526811,0,1,2.862201,8.192194,0.4852941,4050,5548
"929",0,0,1,0,920129,0,0,-0.787826619727026,9.33370047235979,0,1,2.813411,7.91528,0.5954546,6208,3445
"930",0,0,0,1,920130,0,0,0.331287398885091,8.05638422368798,0,1,2.650892,7.027227,0.575,7539,6151
"931",0,0,0,0,920131,0,0,0.248746766340685,7.94314592861772,0,0,2.650892,7.027227,0.5717391,6250,4525
"932",1,0,0,0,920203,1,0,0.508135504402402,7.09003584814626,0,1,3.251666,10.57333,0.6545454,8620,8250
"933",0,1,0,0,920204,1,0,0.107059742125031,7.54510847066823,0,1,3.283414,10.78081,0.4615385,300,1860
"934",0,0,1,0,920205,1,0,0.309192795943817,7.77068592958191,0,1,3.075775,9.460391,0.8153846,360,1280
"935",0,0,0,1,920206,1,0,-0.269500670501326,6.85675659150848,0,1,3.075775,9.460391,1.468421,5680,4855
"936",0,0,0,0,920207,0,1,-0.364581282767512,8.82481919651402,0,1,2.953173,8.721229,1.416216,7484,8089
"937",1,0,0,0,920210,1,0,0.409995991468745,8.20445558454263,0,1,3.036554,9.220662,1.38125,6960,6275
"938",0,1,0,0,920211,1,0,0.402733108852255,8.31913100495942,0,1,2.953173,8.721229,1.544231,2460,2680
"939",0,0,1,0,920212,1,0,0.0543494637400288,8.88427555614867,0,1,2.908721,8.460658,1.221429,8396,5390
"940",0,0,0,1,920213,0,1,-0.135871117735168,8.35368434190195,0,1,2.862201,8.192194,0.9928572,14440,8400
"941",0,0,0,0,920214,0,1,-0.0268563674799234,7.88510893547632,0,1,2.862201,8.192194,0.6222222,7095,13708
"942",0,1,0,0,920218,0,0,-0.792750864064248,8.14973632224309,0,1,2.862201,8.192194,0.4625,19698,17555
"943",0,0,1,0,920219,0,1,-0.0472918424370703,7.54203367610278,0,0,2.813411,7.91528,0.3346154,10,3474
"944",0,0,0,1,920220,0,0,-0.112971809956253,8.01894786347774,0,0,2.70805,7.333536,0.4230769,6470,5870
"945",0,0,0,0,920221,0,1,-0.48153548254633,7.8030113789561,0,0,2.762117,7.629292,0.55,6695,8390
"946",1,0,0,0,920224,0,0,-0.224620262231119,9.47512628174889,0,1,2.525729,6.379305,0.5666667,5222,4340
"947",0,1,0,0,920225,0,0,-0.214242175422553,7.31220654915104,0,1,2.590267,6.709484,0.4625,2885,2100
"948",0,0,1,0,920226,0,1,0.201632978860626,6.91377026481603,0,1,2.862201,8.192194,0.7615384,2025,2575
"949",0,0,0,1,920227,1,0,-0.146133864667571,9.89049112193635,1,1,2.953173,8.721229,1.203125,1179,2850
"950",0,0,0,0,920228,1,0,0.246268416591521,8.44215023501084,0,0,2.908721,8.460658,1.229687,7420,6190
"951",1,0,0,0,920302,0,1,0.0378620033424601,8.28004576328312,0,0,2.908721,8.460658,1.076923,5855,5635
"952",0,1,0,0,920303,1,0,-0.425959795507447,7.75653942500259,0,1,2.908721,8.460658,0.9928572,7327,6730
"953",0,0,1,0,920304,0,1,0.0962080561168701,9.49548757530223,0,0,2.762117,7.629292,0.775,7850,8055
"954",0,0,0,1,920305,0,1,0.0912418692212409,8.24117608742159,0,0,2.650892,7.027227,0.789394,8610,10135
"955",0,0,0,0,920306,0,0,-0.237725179532038,8.24479465212259,0,0,2.590267,6.709484,0.6157895,5213,5263
"956",1,0,0,0,920309,0,1,-0.0475845700311126,8.14210482288508,0,0,2.862201,8.192194,0.444,26530,21620
"957",0,1,0,0,920310,0,1,-0.307999985497579,9.14691886646889,0,0,2.813411,7.91528,0.62,4520,9685
"958",0,0,1,0,920311,0,1,0.015677720755555,7.83803000150355,0,1,2.762117,7.629292,0.7944444,3375,3350
"959",0,0,0,1,920312,1,0,-0.0991836349196724,10.1509901331093,1,1,3.075775,9.460391,0.7491667,10600,11015
"960",0,0,0,0,920313,1,0,-0.129205535053853,9.03164364363538,0,1,3.283414,10.78081,0.7111111,21070,3030
"961",1,0,0,0,920316,0,0,-0.577420871651327,7.7190123982433,0,1,2.862201,8.192194,0.618,250,15520
"962",0,1,0,0,920317,0,0,-0.3548624958431,7.83895129068507,0,1,2.813411,7.91528,0.5589285,7610,9590
"963",0,0,1,0,920318,0,1,0.0141777795834805,8.21823585968624,0,1,2.908721,8.460658,0.9636363,3065,1705
"964",0,0,0,1,920319,0,0,0.206905731397811,6.86792981206995,0,1,2.813411,7.91528,1.0775,3830,5510
"965",0,0,0,0,920320,1,0,0.357109088981587,7.95547250002842,1,1,3.075775,9.460391,0.5904762,8342,7347
"966",1,0,0,0,920323,0,0,-0.0285983311606781,8.36299172536252,0,1,2.590267,6.709484,0.89375,2305,2585
"967",0,1,0,0,920324,0,1,-0.132069813126665,7.69882952170629,0,1,2.762117,7.629292,0.7884616,4410,3745
"968",0,0,1,0,920325,0,1,-0.400015886669535,8.16903635819459,0,1,2.762117,7.629292,0.6541666,3000,2940
"969",0,0,0,1,920326,0,1,-0.0698963504293277,8.09226129417557,0,0,2.862201,8.192194,0.6170455,11783,12140
"970",0,0,0,0,920327,0,1,0.404018518440513,9.05698041466635,0,0,2.862201,8.192194,0.825,2535,2295
"971",1,0,0,0,920330,1,0,0.584810849998681,7.89796127094088,0,0,3.401197,11.56814,1.2,5130,2220
"972",0,1,0,0,920331,1,0,0.207110422130183,7.02566025881316,0,0,3.184974,10.14406,1.333333,514,1112
"973",0,0,1,0,920401,0,1,0.188497748561369,7.85297311317705,1,0,2.953173,8.721229,0.8291667,3920,4940
"974",0,0,0,1,920402,0,0,-0.502447119649773,8.40990019957011,0,0,2.590267,6.709484,0.64375,10240,11310
"975",0,0,0,0,920403,0,0,-0.699303120268396,8.85408342551375,1,1,2.862201,8.192194,0.5666667,15042,14480
"976",1,0,0,0,920406,0,0,-0.561580002423989,7.94733849925637,0,0,2.813411,7.91528,0.6788461,6852,7727
"977",0,1,0,0,920407,0,0,-0.487067787373991,8.31443488667203,0,0,2.70805,7.333536,0.6,305,1465
"978",0,0,1,0,920408,0,0,-0.774492727063746,8.63508514972801,0,0,2.70805,7.333536,0.5406896,14148,12280
"979",0,0,0,1,920409,0,0,-0.0762438510679857,8.4040465366737,0,0,2.650892,7.027227,0.6786207,5160,6250
"980",0,0,0,0,920410,0,0,0.0369707432790998,8.39158581800562,0,0,2.650892,7.027227,0.6895834,4340,5350
"981",1,0,0,0,920413,0,0,-0.277090834015026,8.46477460125415,0,1,2.862201,8.192194,0.7333333,7049,5535
"982",0,1,0,0,920414,0,0,0.0175748364233961,8.17479889170257,0,0,2.995732,8.974412,0.7045454,200,2260
"983",0,0,1,0,920415,0,0,-0.306127442600903,9.16697164161591,0,0,2.762117,7.629292,0.8,360,490
"984",0,0,0,1,920416,0,0,-0.134490813764871,8.94439078710281,0,0,2.525729,6.379305,0.7320513,11875,9655
"985",0,0,0,0,920417,0,0,-0.190237780477036,8.93003359940839,1,0,2.456736,6.035551,0.7978261,3900,6050
"986",0,1,0,0,920421,0,0,-0.884759906467161,9.86954700734002,0,0,2.590267,6.709484,0.7525641,10700,10494
"987",0,0,1,0,920422,0,0,-0.301137638549193,8.51720695430011,0,0,2.525729,6.379305,0.9074074,3940,4118
"988",0,0,0,1,920423,0,0,-0.0386873087603057,8.8333846346618,1,0,2.650892,7.027227,0.8676924,6570,5910
"989",0,0,0,0,920424,0,0,0.0996829786488158,9.82535937489855,0,0,2.650892,7.027227,0.5848276,15940,15455
"990",1,0,0,0,920427,0,0,-0.0660105945965643,9.1773804728401,0,0,2.650892,7.027227,0.6314815,8170,5060
"991",0,1,0,0,920428,0,0,-0.661592006477999,8.13849841920889,0,0,2.590267,6.709484,0.6147059,1676,3300
"992",0,0,1,0,920429,0,0,-0.379151923575928,8.34904537952272,0,0,2.525729,6.379305,0.4675,6963,5785
"993",0,0,0,1,920430,0,0,0.230072709438363,8.26482300508819,0,0,2.525729,6.379305,0.409375,7694,9050
"994",0,0,0,0,920501,0,0,-0.556831079901329,9.84490591283444,0,0,2.525729,6.379305,0.330303,11370,8520
"995",1,0,0,0,920504,0,0,-0.291764950850197,7.89659840416306,0,0,2.862201,8.192194,0.45,1610,6260
"996",0,1,0,0,920505,0,1,-0.25271300011632,9.05894721507291,0,0,2.908721,8.460658,0.9166666,1320,1290
"997",0,0,1,0,920506,0,1,-0.66261404156412,9.32272225469292,0,0,2.862201,8.192194,1.203125,2305,1450
"998",0,0,0,1,920507,0,1,0.310842546155863,8.99079566369373,0,0,2.813411,7.91528,1.25,6080,4780
"999",0,0,0,0,920508,0,1,-0.310346114708318,8.31369404630744,0,0,2.862201,8.192194,1.752632,4020,3420
"1000",1,0,0,0,911202,1,0,-0.261095448662291,8.76849621271347,1,0,2.995732,8.974412,0.65,7232,8058
"1001",0,1,0,0,911203,1,0,-0.197107744985616,7.93730095568978,0,0,2.995732,8.974412,1,2110,2224
"1002",0,0,1,0,911204,0,1,-0.0162688889414015,7.98489415581239,1,1,2.813411,7.91528,1.075,5247,4231
"1003",0,0,0,1,911205,1,0,0.36236814769126,7.14382997218222,0,1,3.036554,9.220662,1.280357,1290,5750
"1004",0,0,0,0,911206,1,0,0.382736676199629,8.64432049932427,0,1,3.036554,9.220662,1.943182,1717,2551
"1005",1,0,0,0,911209,0,0,-0.495018235128767,8.16489954431636,0,0,2.762117,7.629292,0.8134146,11643,10977
"1006",0,1,0,0,911210,0,1,-0.193143672064032,8.80897458744506,0,0,2.762117,7.629292,0.890625,9640,7485
"1007",0,0,1,0,911211,0,0,-0.310392344801426,8.07580033026981,1,0,2.762117,7.629292,0.7711539,9347,9009
"1008",0,0,0,1,911212,0,1,-0.181625138880987,7.70072572876884,0,0,2.762117,7.629292,0.8894737,3890,4055
"1009",0,0,0,0,911213,0,0,-0.00941581948122039,7.91615041508847,0,0,2.590267,6.709484,0.7102941,16318,9992
"1010",1,0,0,0,911216,1,0,0.233105452897216,8.20814226802564,0,1,3.149883,9.921763,0.882,8725,5180
"1011",0,1,0,0,911217,1,0,-0.0445728173349855,7.93841500338449,0,1,3.218876,10.36116,1.027778,2780,5030
"1012",0,0,1,0,911218,1,0,-0.249396602036243,8.69338880178908,0,1,3.184974,10.14406,0.93125,9078,6833
"1013",0,0,0,1,911219,1,0,-0.226725017170359,9.79378008778528,0,1,3.113515,9.693978,1.130952,5066,9763
"1014",0,0,0,0,911220,1,0,-0.119119394696498,7.95601234618671,0,1,3.149883,9.921763,1.2375,4796,5999
"1015",1,0,0,0,911223,0,1,0.194456993098619,9.25365365831509,0,1,2.953173,8.721229,0.7281818,13647,12196
"1016",0,1,0,0,911224,0,1,0.523686835398308,9.26987745282695,0,1,3.036554,9.220662,0.896875,1255,3464
"1017",0,0,0,1,911226,0,1,-0.101086750054852,9.0172392147902,0,1,2.953173,8.721229,1.25,1115,815
"1018",0,0,0,0,911227,0,0,-0.388546067750839,9.19351686665089,0,1,2.862201,8.192194,1.279487,6887,6627
"1019",1,0,0,0,911230,0,0,-0.485230963689797,7.58492105427689,1,1,2.70805,7.333536,0.9273437,15894,14260
"1020",0,1,0,0,911231,0,0,-0.762988247846261,7.83519177080063,1,1,2.862201,8.192194,1.228261,5850,4015
"1021",0,0,0,1,920102,0,0,-0.234244346942504,9.94350394996879,0,0,2.813411,7.91528,1.244595,409,4109
"1022",0,0,0,0,920103,0,0,0.154539565158773,6.92532193727483,0,0,2.456736,6.035551,1.359375,7222,7222
"1023",1,0,0,0,920106,1,0,0.385875335746366,8.93537552484925,0,0,3.314186,10.98383,1.491216,13036,11224
"1024",0,1,0,0,920107,1,0,0.0637443217081644,8.03380017881809,0,1,3.344039,11.1826,1.64375,1760,3370
"1025",0,0,1,0,920108,1,0,0.60041287171819,7.84137294900664,0,1,3.036554,9.220662,1.487097,4824,3470
"1026",0,0,0,1,920109,0,1,0.363848305152394,8.37919912371133,0,1,2.813411,7.91528,1.327174,16489,13607
"1027",0,0,0,0,920110,0,1,0.0915354905207435,8.96417172375062,1,0,2.650892,7.027227,1.254,4842,5260
"1028",1,0,0,0,920113,0,1,-0.378438508551504,8.99747016832842,0,0,2.908721,8.460658,0.9302325,12732,11930
"1029",0,1,0,0,920114,0,1,0.253621151104625,9.28412875181418,0,0,2.813411,7.91528,0.8568182,7070,5590
"1030",0,0,1,0,920115,1,0,-0.107409000448645,8.4672363507704,1,1,2.995732,8.974412,1.266667,2873,2270
"1031",0,0,0,1,920116,1,0,0.81758119098577,7.19416340510825,0,1,3.113515,9.693978,1.1875,1915,4690
"1032",0,0,0,0,920117,1,0,-0.398732703146981,8.83697809426831,1,1,3.218876,10.36116,1.166667,240,1283
"1033",1,0,0,0,920120,1,0,0.334158818881739,7.93661600841585,0,1,3.075775,9.460391,1.035714,300,580
"1034",0,1,0,0,920121,0,1,0.0453714149210889,7.77199733056184,1,1,3.075775,9.460391,1.24375,1960,1550
"1035",0,0,1,0,920122,0,0,-0.133307345213398,8.40263482597319,0,1,2.908721,8.460658,0.9394737,5408,4410
"1036",0,0,0,1,920123,0,0,-0.722253999525724,8.15175646392141,0,0,2.70805,7.333536,0.6428571,10130,9909
"1037",0,0,0,0,920124,0,0,-0.106773966215854,9.24576221950604,1,0,2.862201,8.192194,0.4630435,12943,11140
"1038",1,0,0,0,920127,1,0,0.333142297789936,9.30849848016415,1,1,3.113515,9.693978,0.4775,2766,4289
"1039",0,1,0,0,920128,0,1,-0.0344277254612475,7.21828795405952,0,1,2.862201,8.192194,0.4852941,4050,5548
"1040",0,0,1,0,920129,0,0,-0.648925692729388,8.78550421429094,0,1,2.813411,7.91528,0.5954546,6208,3445
"1041",0,0,0,1,920130,0,0,0.668948244682078,8.85176428446959,0,1,2.650892,7.027227,0.575,7539,6151
"1042",0,0,0,0,920131,0,0,-0.304208855012123,9.20842451852769,0,0,2.650892,7.027227,0.5717391,6250,4525
"1043",1,0,0,0,920203,1,0,0.0957717106599345,7.37068019564001,0,1,3.251666,10.57333,0.6545454,8620,8250
"1044",0,1,0,0,920204,1,0,0.398275134207159,9.27426968916424,0,1,3.283414,10.78081,0.4615385,300,1860
"1045",0,0,1,0,920205,1,0,-0.479692163659739,7.12600012598563,0,1,3.075775,9.460391,0.8153846,360,1280
"1046",0,0,0,1,920206,1,0,-0.0336320732052093,7.70852766096354,0,1,3.075775,9.460391,1.468421,5680,4855
"1047",0,0,0,0,920207,0,1,0.222839269448181,8.86018070698246,0,1,2.953173,8.721229,1.416216,7484,8089
"1048",1,0,0,0,920210,1,0,-0.22672239669866,7.41632084044864,0,1,3.036554,9.220662,1.38125,6960,6275
"1049",0,1,0,0,920211,1,0,0.136208596049049,8.99781537051269,0,1,2.953173,8.721229,1.544231,2460,2680
"1050",0,0,1,0,920212,1,0,-0.480161302337896,7.65427556183395,0,1,2.908721,8.460658,1.221429,8396,5390
"1051",0,0,0,1,920213,0,1,0.754387899972806,9.07213465622155,0,1,2.862201,8.192194,0.9928572,14440,8400
"1052",0,0,0,0,920214,0,1,1.35704868408714,8.38740772470446,0,1,2.862201,8.192194,0.6222222,7095,13708
"1053",0,1,0,0,920218,0,0,-1.03619914741792,8.82649702945197,0,1,2.862201,8.192194,0.4625,19698,17555
"1054",0,0,1,0,920219,0,1,-0.791776761607501,8.22540935829014,0,0,2.813411,7.91528,0.3346154,10,3474
"1055",0,0,0,1,920220,0,0,-0.6067261567219,9.66203113191413,0,0,2.70805,7.333536,0.4230769,6470,5870
"1056",0,0,0,0,920221,0,1,0.0317487957458606,8.19890419010715,0,0,2.762117,7.629292,0.55,6695,8390
"1057",1,0,0,0,920224,0,0,-0.919955049102212,8.26181071949597,0,1,2.525729,6.379305,0.5666667,5222,4340
"1058",0,1,0,0,920225,0,0,-0.449486202336306,8.48305892878736,0,1,2.590267,6.709484,0.4625,2885,2100
"1059",0,0,1,0,920226,0,1,-0.232328225302571,8.04435304976021,0,1,2.862201,8.192194,0.7615384,2025,2575
"1060",0,0,0,1,920227,1,0,0.412838059991635,7.70239837594532,1,1,2.953173,8.721229,1.203125,1179,2850
"1061",0,0,0,0,920228,1,0,0.807568754886763,7.90220247709808,0,0,2.908721,8.460658,1.229687,7420,6190
"1062",1,0,0,0,920302,0,1,0.044134810281343,9.53965166464213,0,0,2.908721,8.460658,1.076923,5855,5635
"1063",0,1,0,0,920303,1,0,-0.514949817769727,8.18256393887599,0,1,2.908721,8.460658,0.9928572,7327,6730
"1064",0,0,1,0,920304,0,1,-0.00501376166621492,7.9293261787602,0,0,2.762117,7.629292,0.775,7850,8055
"1065",0,0,0,1,920305,0,1,-0.528717854446981,9.08629507423484,0,0,2.650892,7.027227,0.789394,8610,10135
"1066",0,0,0,0,920306,0,0,-0.265124319858556,9.09948195024877,0,0,2.590267,6.709484,0.6157895,5213,5263
"1067",1,0,0,0,920309,0,1,0.178302205135282,7.3725227726785,0,0,2.862201,8.192194,0.444,26530,21620
"1068",0,1,0,0,920310,0,1,-0.289663632338781,8.03185512261475,0,0,2.813411,7.91528,0.62,4520,9685
"1069",0,0,1,0,920311,0,1,0.0960464941595354,7.85920203744993,0,1,2.762117,7.629292,0.7944444,3375,3350
"1070",0,0,0,1,920312,1,0,0.099479086150585,7.9670789448887,1,1,3.075775,9.460391,0.7491667,10600,11015
"1071",0,0,0,0,920313,1,0,-0.135096759951855,8.88807313919721,0,1,3.283414,10.78081,0.7111111,21070,3030
"1072",1,0,0,0,920316,0,0,-0.657158874674989,7.71276627284778,0,1,2.862201,8.192194,0.618,250,15520
"1073",0,1,0,0,920317,0,0,0.0518211202130519,7.93584165840299,0,1,2.813411,7.91528,0.5589285,7610,9590
"1074",0,0,1,0,920318,0,1,0.0295724304136833,9.04691743670804,0,1,2.908721,8.460658,0.9636363,3065,1705
"1075",0,0,0,1,920319,0,0,-0.217248368326665,8.62465516085355,0,1,2.813411,7.91528,1.0775,3830,5510
"1076",0,0,0,0,920320,1,0,0.117902097448405,8.32360772598844,1,1,3.075775,9.460391,0.5904762,8342,7347
"1077",1,0,0,0,920323,0,0,0.101867595168157,7.8499704799122,0,1,2.590267,6.709484,0.89375,2305,2585
"1078",0,1,0,0,920324,0,1,-0.48467185138723,8.71373707357625,0,1,2.762117,7.629292,0.7884616,4410,3745
"1079",0,0,1,0,920325,0,1,-0.27678029333684,8.28091342578252,0,1,2.762117,7.629292,0.6541666,3000,2940
"1080",0,0,0,1,920326,0,1,-0.358408398324597,8.1300103690137,0,0,2.862201,8.192194,0.6170455,11783,12140
"1081",0,0,0,0,920327,0,1,-0.114521509151056,8.9878866973128,0,0,2.862201,8.192194,0.825,2535,2295
"1082",1,0,0,0,920330,1,0,-0.392277137028599,9.27505685979786,0,0,3.401197,11.56814,1.2,5130,2220
"1083",0,1,0,0,920331,1,0,-0.844556286083838,8.16965764222575,0,0,3.184974,10.14406,1.333333,514,1112
"1084",0,0,1,0,920401,0,1,-0.22804547949328,9.9244826957994,1,0,2.953173,8.721229,0.8291667,3920,4940
"1085",0,0,0,1,920402,0,0,-0.659090816244546,7.98131019021342,0,0,2.590267,6.709484,0.64375,10240,11310
"1086",0,0,0,0,920403,0,0,0.00296498665145872,8.70815627734434,1,1,2.862201,8.192194,0.5666667,15042,14480
"1087",1,0,0,0,920406,0,0,-0.16817794874198,7.91432119884395,0,0,2.813411,7.91528,0.6788461,6852,7727
"1088",0,1,0,0,920407,0,0,-0.703227203810305,9.41532064705645,0,0,2.70805,7.333536,0.6,305,1465
"1089",0,0,1,0,920408,0,0,-0.115875916698768,8.5566962408414,0,0,2.70805,7.333536,0.5406896,14148,12280
"1090",0,0,0,1,920409,0,0,-0.00857359272882663,7.86517627697557,0,0,2.650892,7.027227,0.6786207,5160,6250
"1091",0,0,0,0,920410,0,0,-0.48038060514647,8.97203463758474,0,0,2.650892,7.027227,0.6895834,4340,5350
"1092",1,0,0,0,920413,0,0,0.120043762593131,8.07284540953702,0,1,2.862201,8.192194,0.7333333,7049,5535
"1093",0,1,0,0,920414,0,0,-0.105439880377467,8.79793593724284,0,0,2.995732,8.974412,0.7045454,200,2260
"1094",0,0,1,0,920415,0,0,-0.18828088622113,9.03118554419143,0,0,2.762117,7.629292,0.8,360,490
"1095",0,0,0,1,920416,0,0,-0.645226463028041,8.62055975330089,0,0,2.525729,6.379305,0.7320513,11875,9655
"1096",0,0,0,0,920417,0,0,0.327874319513296,8.91843999053663,1,0,2.456736,6.035551,0.7978261,3900,6050
"1097",0,1,0,0,920421,0,0,-0.0305885340177028,8.22595997127861,0,0,2.590267,6.709484,0.7525641,10700,10494
"1098",0,0,1,0,920422,0,0,-0.0627219597743021,7.08740484667212,0,0,2.525729,6.379305,0.9074074,3940,4118
"1099",0,0,0,1,920423,0,0,-0.464322940347382,8.91315115206215,1,0,2.650892,7.027227,0.8676924,6570,5910
"1100",0,0,0,0,920424,0,0,-0.778502605903383,7.02515949789179,0,0,2.650892,7.027227,0.5848276,15940,15455
"1101",1,0,0,0,920427,0,0,-0.281723047170557,8.58870223288684,0,0,2.650892,7.027227,0.6314815,8170,5060
"1102",0,1,0,0,920428,0,0,-0.322058819600036,8.44520742165172,0,0,2.590267,6.709484,0.6147059,1676,3300
"1103",0,0,1,0,920429,0,0,-0.182925321545341,8.58345787542147,0,0,2.525729,6.379305,0.4675,6963,5785
"1104",0,0,0,1,920430,0,0,-0.489758725428468,9.51639745260733,0,0,2.525729,6.379305,0.409375,7694,9050
"1105",0,0,0,0,920501,0,0,-0.223555198680498,8.18663489081554,0,0,2.525729,6.379305,0.330303,11370,8520
"1106",1,0,0,0,920504,0,0,0.158084817375606,8.72320593495692,0,0,2.862201,8.192194,0.45,1610,6260
"1107",0,1,0,0,920505,0,1,0.0867432073284409,8.4657350155258,0,0,2.908721,8.460658,0.9166666,1320,1290
"1108",0,0,1,0,920506,0,1,0.0812551310779721,6.7437908522406,0,0,2.862201,8.192194,1.203125,2305,1450
"1109",0,0,0,1,920507,0,1,0.547925817697772,7.71854512178645,0,0,2.813411,7.91528,1.25,6080,4780
"1110",0,0,0,0,920508,0,1,0.293263193848408,8.54191147889892,0,0,2.862201,8.192194,1.752632,4020,3420
"1111",1,0,0,0,911202,1,0,-0.512189493746846,9.40457654127654,1,0,2.995732,8.974412,0.65,7232,8058
"1112",0,1,0,0,911203,1,0,0.196849834623563,9.37785708642144,0,0,2.995732,8.974412,1,2110,2224
"1113",0,0,1,0,911204,0,1,-0.225311642096135,9.3043073435198,1,1,2.813411,7.91528,1.075,5247,4231
"1114",0,0,0,1,911205,1,0,0.392292242699009,9.21795265809364,0,1,3.036554,9.220662,1.280357,1290,5750
"1115",0,0,0,0,911206,1,0,-0.0507270439305372,7.18017359500599,0,1,3.036554,9.220662,1.943182,1717,2551
"1116",1,0,0,0,911209,0,0,-0.0493316614813604,8.0784784608379,0,0,2.762117,7.629292,0.8134146,11643,10977
"1117",0,1,0,0,911210,0,1,0.0332774405981207,9.30976686304711,0,0,2.762117,7.629292,0.890625,9640,7485
"1118",0,0,1,0,911211,0,0,-1.05612031107388,8.37876569951849,1,0,2.762117,7.629292,0.7711539,9347,9009
"1119",0,0,0,1,911212,0,1,0.372028185524285,8.53177432954363,0,0,2.762117,7.629292,0.8894737,3890,4055
"1120",0,0,0,0,911213,0,0,-0.538188823821403,9.5534016670231,0,0,2.590267,6.709484,0.7102941,16318,9992
"1121",1,0,0,0,911216,1,0,-0.075189700533838,8.31145866797967,0,1,3.149883,9.921763,0.882,8725,5180
"1122",0,1,0,0,911217,1,0,-0.0177912191786076,7.41519126478272,0,1,3.218876,10.36116,1.027778,2780,5030
"1123",0,0,1,0,911218,1,0,0.431538486454307,7.79177029479559,0,1,3.184974,10.14406,0.93125,9078,6833
"1124",0,0,0,1,911219,1,0,0.787176382291937,7.17874015087275,0,1,3.113515,9.693978,1.130952,5066,9763
"1125",0,0,0,0,911220,1,0,0.0278830681715938,8.21187397310797,0,1,3.149883,9.921763,1.2375,4796,5999
"1126",1,0,0,0,911223,0,1,-0.0785347078243901,7.21145522766418,0,1,2.953173,8.721229,0.7281818,13647,12196
"1127",0,1,0,0,911224,0,1,-0.593767695174451,7.54175104020913,0,1,3.036554,9.220662,0.896875,1255,3464
"1128",0,0,0,1,911226,0,1,0.521885598256017,7.90750992564201,0,1,2.953173,8.721229,1.25,1115,815
"1129",0,0,0,0,911227,0,0,-0.0578574480561516,8.40950550531044,0,1,2.862201,8.192194,1.279487,6887,6627
"1130",1,0,0,0,911230,0,0,-0.188427003686362,8.51138705261116,1,1,2.70805,7.333536,0.9273437,15894,14260
"1131",0,1,0,0,911231,0,0,-0.418285718526994,7.38111562969222,1,1,2.862201,8.192194,1.228261,5850,4015
"1132",0,0,0,1,920102,0,0,-0.139930190036143,8.96328975328323,0,0,2.813411,7.91528,1.244595,409,4109
"1133",0,0,0,0,920103,0,0,0.00056487257488147,8.0459612404561,0,0,2.456736,6.035551,1.359375,7222,7222
"1134",1,0,0,0,920106,1,0,0.0705859077403534,8.37284093999288,0,0,3.314186,10.98383,1.491216,13036,11224
"1135",0,1,0,0,920107,1,0,0.154343901089687,7.6793272071928,0,1,3.344039,11.1826,1.64375,1760,3370
"1136",0,0,1,0,920108,1,0,0.176419657962364,7.02818525748092,0,1,3.036554,9.220662,1.487097,4824,3470
"1137",0,0,0,1,920109,0,1,-0.115093652089565,8.79112176887327,0,1,2.813411,7.91528,1.327174,16489,13607
"1138",0,0,0,0,920110,0,1,-0.581138660374259,8.76910038796584,1,0,2.650892,7.027227,1.254,4842,5260
"1139",1,0,0,0,920113,0,1,-0.250991310948838,7.44865995747291,0,0,2.908721,8.460658,0.9302325,12732,11930
"1140",0,1,0,0,920114,0,1,-0.0931578277264578,8.43020758146092,0,0,2.813411,7.91528,0.8568182,7070,5590
"1141",0,0,1,0,920115,1,0,-0.385765730557115,7.80470310200221,1,1,2.995732,8.974412,1.266667,2873,2270
"1142",0,0,0,1,920116,1,0,-0.282622718185864,9.13743133359435,0,1,3.113515,9.693978,1.1875,1915,4690
"1143",0,0,0,0,920117,1,0,0.518472839333308,8.59097742808684,1,1,3.218876,10.36116,1.166667,240,1283
"1144",1,0,0,0,920120,1,0,0.319926154431333,7.91587859146918,0,1,3.075775,9.460391,1.035714,300,580
"1145",0,1,0,0,920121,0,1,-0.0438241575720495,9.19945157222674,1,1,3.075775,9.460391,1.24375,1960,1550
"1146",0,0,1,0,920122,0,0,-0.733193420398221,8.71511022263505,0,1,2.908721,8.460658,0.9394737,5408,4410
"1147",0,0,0,1,920123,0,0,-0.532182246623846,7.21693375190222,0,0,2.70805,7.333536,0.6428571,10130,9909
"1148",0,0,0,0,920124,0,0,-0.0224708026169216,8.87159870042598,1,0,2.862201,8.192194,0.4630435,12943,11140
"1149",1,0,0,0,920127,1,0,-0.0847412419579201,7.73544872851777,1,1,3.113515,9.693978,0.4775,2766,4289
"1150",0,1,0,0,920128,0,1,-0.0452588908337068,7.99492794303109,0,1,2.862201,8.192194,0.4852941,4050,5548
"1151",0,0,1,0,920129,0,0,-0.398337443001046,10.0284687677194,0,1,2.813411,7.91528,0.5954546,6208,3445
"1152",0,0,0,1,920130,0,0,-0.00991141629032821,9.34345469001708,0,1,2.650892,7.027227,0.575,7539,6151
"1153",0,0,0,0,920131,0,0,-0.304183102576226,8.26368141910273,0,0,2.650892,7.027227,0.5717391,6250,4525
"1154",1,0,0,0,920203,1,0,-0.00776799453522292,7.75293629553201,0,1,3.251666,10.57333,0.6545454,8620,8250
"1155",0,1,0,0,920204,1,0,-0.596492880187313,8.42741996149322,0,1,3.283414,10.78081,0.4615385,300,1860
"1156",0,0,1,0,920205,1,0,0.118006232120149,7.82337570618368,0,1,3.075775,9.460391,0.8153846,360,1280
